score,target,id,method
0.08508508508508508,1,1,beta
0.08208208208208208,0,1,beta
0.08108108108108109,1,1,beta
0.08008008008008008,0,1,beta
0.07807807807807808,0,1,beta
0.07907907907907907,1,1,beta
0.07607607607607608,0,1,beta
0.07507507507507508,1,1,beta
0.07407407407407407,0,1,beta
0.07207207207207207,0,1,beta
0.07307307307307308,1,1,beta
0.07007007007007007,0,1,beta
0.06906906906906907,1,1,beta
0.06806806806806806,0,1,beta
0.06706706706706707,1,1,beta
0.06606606606606606,0,1,beta
0.06406406406406406,0,1,beta
0.06506506506506507,1,1,beta
0.062062062062062065,0,1,beta
0.06306306306306306,1,1,beta
0.06006006006006006,0,1,beta
0.05905905905905906,1,1,beta
0.058058058058058054,0,1,beta
0.057057057057057055,1,1,beta
0.056056056056056056,0,1,beta
0.05405405405405406,0,1,beta
0.055055055055055056,1,1,beta
0.05205205205205205,0,1,beta
0.05305305305305305,1,1,beta
0.050050050050050046,0,1,beta
0.05105105105105105,1,1,beta
0.04804804804804805,0,1,beta
0.04904904904904905,1,1,beta
0.04604604604604605,0,1,beta
0.04504504504504504,1,1,beta
0.044044044044044044,0,1,beta
0.043043043043043044,1,1,beta
0.04204204204204204,0,1,beta
0.04104104104104104,1,1,beta
0.04004004004004004,0,1,beta
0.03903903903903904,1,1,beta
0.03803803803803804,0,1,beta
0.03903903903903904,1,1,beta
0.036036036036036036,0,1,beta
0.037037037037037035,1,1,beta
0.03403403403403403,0,1,beta
0.035035035035035036,1,1,beta
0.03203203203203203,0,1,beta
0.03303303303303303,1,1,beta
0.031031031031031032,1,1,beta
0.03003003003003003,0,1,beta
0.029029029029029027,1,1,beta
0.028028028028028028,0,1,beta
0.02702702702702703,1,1,beta
0.026026026026026026,0,1,beta
0.02702702702702703,1,1,beta
0.024024024024024024,0,1,beta
0.025025025025025023,1,1,beta
0.023023023023023025,1,1,beta
0.022022022022022022,0,1,beta
0.023023023023023025,1,1,beta
0.02002002002002002,0,1,beta
0.02102102102102102,1,1,beta
0.01901901901901902,1,1,beta
0.018018018018018018,0,1,beta
0.01901901901901902,1,1,beta
0.017017017017017015,1,1,beta
0.016016016016016016,0,1,beta
0.017017017017017015,1,1,beta
0.015015015015015015,1,1,beta
0.014014014014014014,0,1,beta
0.015015015015015015,1,1,beta
0.013013013013013013,1,1,beta
0.012012012012012012,0,1,beta
0.013013013013013013,1,1,beta
0.011011011011011011,1,1,beta
0.01001001001001001,0,1,beta
0.011011011011011011,1,1,beta
0.009009009009009009,1,1,beta
0.01001001001001001,1,1,beta
0.008008008008008008,0,1,beta
0.009009009009009009,1,1,beta
0.007007007007007007,1,1,beta
0.006006006006006006,0,1,beta
0.0065065065065065065,1,1,beta
0.007007007007007007,1,1,beta
0.005005005005005005,1,1,beta
0.006006006006006006,1,1,beta
0.004004004004004004,0,1,beta
0.0045045045045045045,1,1,beta
0.005005005005005005,1,1,beta
0.003003003003003003,1,1,beta
0.0035035035035035035,1,1,beta
0.004004004004004004,1,1,beta
0.002002002002002002,0,1,beta
0.002335669002335669,1,1,beta
0.002669336002669336,1,1,beta
0.003003003003003003,1,1,beta
0.001001001001001001,1,1,beta
0.0012512512512512512,1,1,beta
0.0015015015015015015,1,1,beta
0.0017517517517517517,1,1,beta
0.002002002002002002,1,1,beta
0.0,0,1,beta
0.000058882411823588296,1,1,beta
0.00011776482364717659,1,1,beta
0.0001766472354707649,1,1,beta
0.00023552964729435318,1,1,beta
0.00029441205911794147,1,1,beta
0.0003532944709415298,1,1,beta
0.00041217688276511805,1,1,beta
0.00047105929458870637,1,1,beta
0.0005299417064122947,1,1,beta
0.0005888241182358829,1,1,beta
0.0006477065300594712,1,1,beta
0.0007065889418830596,1,1,beta
0.0007654713537066478,1,1,beta
0.0008243537655302361,1,1,beta
0.0008832361773538245,1,1,beta
0.0009421185891774127,1,1,beta
0.001001001001001001,1,1,beta
0.998998998998999,0,2,beta
0.996996996996997,0,2,beta
0.994994994994995,0,2,beta
0.992992992992993,0,2,beta
0.990990990990991,0,2,beta
0.988988988988989,0,2,beta
0.986986986986987,0,2,beta
0.984984984984985,0,2,beta
0.9829829829829829,0,2,beta
0.980980980980981,0,2,beta
0.978978978978979,0,2,beta
0.9769769769769769,0,2,beta
0.974974974974975,0,2,beta
0.9729729729729729,0,2,beta
0.970970970970971,0,2,beta
0.968968968968969,0,2,beta
0.9669669669669669,0,2,beta
0.964964964964965,0,2,beta
0.9629629629629629,0,2,beta
0.960960960960961,0,2,beta
0.958958958958959,0,2,beta
0.9569569569569569,0,2,beta
0.954954954954955,0,2,beta
0.9529529529529529,0,2,beta
0.950950950950951,0,2,beta
0.948948948948949,0,2,beta
0.9469469469469469,0,2,beta
0.944944944944945,0,2,beta
0.9429429429429429,0,2,beta
0.9409409409409409,0,2,beta
0.938938938938939,0,2,beta
0.9369369369369369,0,2,beta
0.934934934934935,0,2,beta
0.9329329329329329,0,2,beta
0.9309309309309309,0,2,beta
0.9289289289289289,0,2,beta
0.9269269269269269,0,2,beta
0.924924924924925,0,2,beta
0.9229229229229229,0,2,beta
0.9209209209209209,0,2,beta
0.9189189189189189,0,2,beta
0.9169169169169169,0,2,beta
0.914914914914915,0,2,beta
0.9129129129129129,0,2,beta
0.9109109109109109,0,2,beta
0.9089089089089089,0,2,beta
0.9069069069069069,0,2,beta
0.9049049049049049,0,2,beta
0.9029029029029029,0,2,beta
0.9009009009009009,0,2,beta
0.8988988988988988,0,2,beta
0.8968968968968969,0,2,beta
0.8948948948948949,0,2,beta
0.8928928928928929,0,2,beta
0.8908908908908909,0,2,beta
0.8888888888888888,0,2,beta
0.8868868868868869,0,2,beta
0.8848848848848849,0,2,beta
0.8828828828828829,0,2,beta
0.8808808808808809,0,2,beta
0.8788788788788788,0,2,beta
0.8768768768768769,0,2,beta
0.8748748748748749,0,2,beta
0.8728728728728729,0,2,beta
0.8708708708708709,0,2,beta
0.8688688688688688,0,2,beta
0.8668668668668669,0,2,beta
0.8648648648648649,0,2,beta
0.8628628628628628,0,2,beta
0.8608608608608609,0,2,beta
0.8588588588588588,0,2,beta
0.8568568568568569,0,2,beta
0.8548548548548548,0,2,beta
0.8528528528528528,0,2,beta
0.8508508508508509,0,2,beta
0.8488488488488488,0,2,beta
0.8468468468468469,0,2,beta
0.8448448448448448,0,2,beta
0.8428428428428428,0,2,beta
0.8408408408408409,0,2,beta
0.8388388388388388,0,2,beta
0.8368368368368369,0,2,beta
0.8348348348348348,0,2,beta
0.8328328328328328,0,2,beta
0.8308308308308309,0,2,beta
0.8318318318318318,1,2,beta
0.8288288288288288,0,2,beta
0.8268268268268268,0,2,beta
0.8248248248248248,0,2,beta
0.8228228228228228,0,2,beta
0.8208208208208209,0,2,beta
0.8188188188188188,0,2,beta
0.8168168168168168,0,2,beta
0.8158158158158159,1,2,beta
0.8148148148148148,0,2,beta
0.8128128128128128,0,2,beta
0.8108108108108109,0,2,beta
0.8088088088088088,0,2,beta
0.8078078078078078,1,2,beta
0.8068068068068068,0,2,beta
0.8048048048048048,0,2,beta
0.8028028028028028,0,2,beta
0.8018018018018018,1,2,beta
0.8008008008008007,0,2,beta
0.7987987987987988,0,2,beta
0.7977977977977978,1,2,beta
0.7967967967967968,0,2,beta
0.7947947947947948,0,2,beta
0.7957957957957957,1,2,beta
0.7927927927927928,0,2,beta
0.7917917917917918,1,2,beta
0.7907907907907907,0,2,beta
0.7887887887887888,0,2,beta
0.7897897897897898,1,2,beta
0.7867867867867868,0,2,beta
0.7857857857857857,1,2,beta
0.7847847847847848,0,2,beta
0.7837837837837838,1,2,beta
0.7827827827827828,0,2,beta
0.7817817817817818,1,2,beta
0.7807807807807807,0,2,beta
0.7797797797797797,1,2,beta
0.7787787787787788,0,2,beta
0.7797797797797797,1,2,beta
0.7767767767767768,0,2,beta
0.7777777777777778,1,2,beta
0.7747747747747747,0,2,beta
0.7757757757757757,1,2,beta
0.7737737737737738,1,2,beta
0.7727727727727728,0,2,beta
0.7717717717717718,1,2,beta
0.7707707707707707,0,2,beta
0.7717717717717718,1,2,beta
0.7697697697697697,1,2,beta
0.7687687687687688,0,2,beta
0.7697697697697697,1,2,beta
0.7667667667667668,0,2,beta
0.7677677677677678,1,2,beta
0.7657657657657657,1,2,beta
0.7647647647647647,0,2,beta
0.7657657657657657,1,2,beta
0.7637637637637638,1,2,beta
0.7627627627627628,0,2,beta
0.7637637637637638,1,2,beta
0.7617617617617618,1,2,beta
0.7607607607607607,0,2,beta
0.7617617617617618,1,2,beta
0.7597597597597597,1,2,beta
0.7587587587587588,0,2,beta
0.7597597597597597,1,2,beta
0.7577577577577578,1,2,beta
0.7587587587587588,1,2,beta
0.7567567567567568,0,2,beta
0.7577577577577578,1,2,beta
0.7557557557557557,1,2,beta
0.7547547547547547,0,2,beta
0.7557557557557557,1,2,beta
0.7537537537537538,1,2,beta
0.7527527527527528,0,2,beta
0.7532532532532532,1,2,beta
0.7537537537537538,1,2,beta
0.7517517517517518,1,2,beta
0.7507507507507507,0,2,beta
0.7512512512512513,1,2,beta
0.7517517517517518,1,2,beta
0.7497497497497497,1,2,beta
0.7487487487487487,0,2,beta
0.7497497497497497,1,2,beta
0.7477477477477478,1,2,beta
0.7487487487487487,1,2,beta
0.7467467467467468,0,2,beta
0.7477477477477478,1,2,beta
0.7457457457457457,1,2,beta
0.7467467467467468,1,2,beta
0.7447447447447447,0,2,beta
0.7452452452452452,1,2,beta
0.7457457457457457,1,2,beta
0.7437437437437437,1,2,beta
0.7427427427427428,0,2,beta
0.7432432432432432,1,2,beta
0.7437437437437437,1,2,beta
0.7417417417417418,1,2,beta
0.7427427427427428,1,2,beta
0.7407407407407407,0,2,beta
0.7417417417417418,1,2,beta
0.7397397397397397,1,2,beta
0.7407407407407407,1,2,beta
0.7387387387387387,0,2,beta
0.7392392392392393,1,2,beta
0.7397397397397397,1,2,beta
0.7377377377377378,1,2,beta
0.7387387387387387,1,2,beta
0.7367367367367368,0,2,beta
0.7372372372372373,1,2,beta
0.7377377377377378,1,2,beta
0.7357357357357357,1,2,beta
0.7367367367367368,1,2,beta
0.7347347347347347,0,2,beta
0.7352352352352352,1,2,beta
0.7357357357357357,1,2,beta
0.7337337337337337,1,2,beta
0.7347347347347347,1,2,beta
0.7327327327327328,0,2,beta
0.7332332332332332,1,2,beta
0.7337337337337337,1,2,beta
0.7317317317317317,1,2,beta
0.7327327327327328,1,2,beta
0.7307307307307307,0,2,beta
0.7312312312312312,1,2,beta
0.7317317317317317,1,2,beta
0.7297297297297297,1,2,beta
0.7307307307307307,1,2,beta
0.7287287287287287,0,2,beta
0.7292292292292293,1,2,beta
0.7297297297297297,1,2,beta
0.7277277277277278,1,2,beta
0.7287287287287287,1,2,beta
0.7267267267267267,0,2,beta
0.7270603937270603,1,2,beta
0.7273940607273941,1,2,beta
0.7277277277277278,1,2,beta
0.7257257257257257,1,2,beta
0.7267267267267267,1,2,beta
0.7247247247247247,0,2,beta
0.7252252252252251,1,2,beta
0.7257257257257257,1,2,beta
0.7237237237237237,1,2,beta
0.7242242242242243,1,2,beta
0.7247247247247247,1,2,beta
0.7227227227227228,0,2,beta
0.7232232232232232,1,2,beta
0.7237237237237237,1,2,beta
0.7217217217217217,1,2,beta
0.7222222222222222,1,2,beta
0.7227227227227228,1,2,beta
0.7207207207207207,0,2,beta
0.7212212212212212,1,2,beta
0.7217217217217217,1,2,beta
0.7197197197197197,1,2,beta
0.7202202202202201,1,2,beta
0.7207207207207207,1,2,beta
0.7187187187187187,0,2,beta
0.7192192192192193,1,2,beta
0.7197197197197197,1,2,beta
0.7177177177177178,1,2,beta
0.7182182182182182,1,2,beta
0.7187187187187187,1,2,beta
0.7167167167167167,0,2,beta
0.7172172172172172,1,2,beta
0.7177177177177178,1,2,beta
0.7157157157157157,1,2,beta
0.7162162162162162,1,2,beta
0.7167167167167167,1,2,beta
0.7147147147147147,0,2,beta
0.7150483817150484,1,2,beta
0.715382048715382,1,2,beta
0.7157157157157157,1,2,beta
0.7137137137137137,1,2,beta
0.7147147147147147,1,2,beta
0.7127127127127127,0,2,beta
0.7130463797130464,1,2,beta
0.7133800467133801,1,2,beta
0.7137137137137137,1,2,beta
0.7117117117117117,1,2,beta
0.7122122122122122,1,2,beta
0.7127127127127127,1,2,beta
0.7107107107107107,0,2,beta
0.7110443777110443,1,2,beta
0.711378044711378,1,2,beta
0.7117117117117117,1,2,beta
0.7097097097097097,1,2,beta
0.7102102102102101,1,2,beta
0.7107107107107107,1,2,beta
0.7087087087087087,0,2,beta
0.7092092092092093,1,2,beta
0.7097097097097097,1,2,beta
0.7077077077077077,1,2,beta
0.7082082082082082,1,2,beta
0.7087087087087087,1,2,beta
0.7067067067067067,0,2,beta
0.7070403737070403,1,2,beta
0.7073740407073741,1,2,beta
0.7077077077077077,1,2,beta
0.7057057057057057,1,2,beta
0.7062062062062062,1,2,beta
0.7067067067067067,1,2,beta
0.7047047047047047,0,2,beta
0.7050383717050384,1,2,beta
0.705372038705372,1,2,beta
0.7057057057057057,1,2,beta
0.7037037037037037,1,2,beta
0.7042042042042043,1,2,beta
0.7047047047047047,1,2,beta
0.7027027027027027,0,2,beta
0.7030363697030364,1,2,beta
0.7033700367033701,1,2,beta
0.7037037037037037,1,2,beta
0.7017017017017017,1,2,beta
0.7022022022022022,1,2,beta
0.7027027027027027,1,2,beta
0.7007007007007007,0,2,beta
0.7010343677010343,1,2,beta
0.701368034701368,1,2,beta
0.7017017017017017,1,2,beta
0.6996996996996997,1,2,beta
0.7000333667000334,1,2,beta
0.700367033700367,1,2,beta
0.7007007007007007,1,2,beta
0.6986986986986987,0,2,beta
0.6990323656990324,1,2,beta
0.699366032699366,1,2,beta
0.6996996996996997,1,2,beta
0.6976976976976977,1,2,beta
0.6981981981981982,1,2,beta
0.6986986986986987,1,2,beta
0.6966966966966966,0,2,beta
0.6970303636970303,1,2,beta
0.6973640306973641,1,2,beta
0.6976976976976977,1,2,beta
0.6956956956956957,1,2,beta
0.6961961961961962,1,2,beta
0.6966966966966966,1,2,beta
0.6946946946946947,0,2,beta
0.6950283616950284,1,2,beta
0.695362028695362,1,2,beta
0.6956956956956957,1,2,beta
0.6936936936936937,1,2,beta
0.6940273606940274,1,2,beta
0.694361027694361,1,2,beta
0.6946946946946947,1,2,beta
0.6926926926926927,0,2,beta
0.6930263596930264,1,2,beta
0.69336002669336,1,2,beta
0.6936936936936937,1,2,beta
0.6916916916916916,1,2,beta
0.6921921921921922,1,2,beta
0.6926926926926927,1,2,beta
0.6906906906906907,0,2,beta
0.6910243576910243,1,2,beta
0.691358024691358,1,2,beta
0.6916916916916916,1,2,beta
0.6896896896896897,1,2,beta
0.6900233566900233,1,2,beta
0.690357023690357,1,2,beta
0.6906906906906907,1,2,beta
0.6886886886886887,0,2,beta
0.6890223556890224,1,2,beta
0.689356022689356,1,2,beta
0.6896896896896897,1,2,beta
0.6876876876876877,1,2,beta
0.6881881881881882,1,2,beta
0.6886886886886887,1,2,beta
0.6866866866866866,0,2,beta
0.6869369369369369,1,2,beta
0.6871871871871872,1,2,beta
0.6874374374374375,1,2,beta
0.6876876876876877,1,2,beta
0.6856856856856857,1,2,beta
0.6861861861861862,1,2,beta
0.6866866866866866,1,2,beta
0.6846846846846847,0,2,beta
0.6850183516850183,1,2,beta
0.685352018685352,1,2,beta
0.6856856856856857,1,2,beta
0.6836836836836837,1,2,beta
0.6840173506840174,1,2,beta
0.684351017684351,1,2,beta
0.6846846846846847,1,2,beta
0.6826826826826827,0,2,beta
0.6830163496830164,1,2,beta
0.68335001668335,1,2,beta
0.6836836836836837,1,2,beta
0.6816816816816816,1,2,beta
0.6821821821821822,1,2,beta
0.6826826826826827,1,2,beta
0.6806806806806807,0,2,beta
0.6809309309309309,1,2,beta
0.6811811811811812,1,2,beta
0.6814314314314314,1,2,beta
0.6816816816816816,1,2,beta
0.6796796796796797,1,2,beta
0.6801801801801801,1,2,beta
0.6806806806806807,1,2,beta
0.6786786786786787,0,2,beta
0.678928928928929,1,2,beta
0.6791791791791792,1,2,beta
0.6794294294294294,1,2,beta
0.6796796796796797,1,2,beta
0.6776776776776777,1,2,beta
0.6781781781781782,1,2,beta
0.6786786786786787,1,2,beta
0.6766766766766766,0,2,beta
0.6770103436770103,1,2,beta
0.6773440106773441,1,2,beta
0.6776776776776777,1,2,beta
0.6756756756756757,1,2,beta
0.6760093426760093,1,2,beta
0.676343009676343,1,2,beta
0.6766766766766766,1,2,beta
0.6746746746746747,0,2,beta
0.6750083416750083,1,2,beta
0.675342008675342,1,2,beta
0.6756756756756757,1,2,beta
0.6736736736736737,1,2,beta
0.6740073406740074,1,2,beta
0.674341007674341,1,2,beta
0.6746746746746747,1,2,beta
0.6726726726726726,0,2,beta
0.6730063396730063,1,2,beta
0.67334000667334,1,2,beta
0.6736736736736737,1,2,beta
0.6716716716716716,1,2,beta
0.6721721721721721,1,2,beta
0.6726726726726726,1,2,beta
0.6706706706706707,0,2,beta
0.6709209209209209,1,2,beta
0.6711711711711712,1,2,beta
0.6714214214214214,1,2,beta
0.6716716716716716,1,2,beta
0.6696696696696697,1,2,beta
0.6701701701701701,1,2,beta
0.6706706706706707,1,2,beta
0.6686686686686687,0,2,beta
0.668918918918919,1,2,beta
0.6691691691691692,1,2,beta
0.6694194194194194,1,2,beta
0.6696696696696697,1,2,beta
0.6676676676676676,1,2,beta
0.6681681681681682,1,2,beta
0.6686686686686687,1,2,beta
0.6666666666666666,0,2,beta
0.6670003336670003,1,2,beta
0.667334000667334,1,2,beta
0.6676676676676676,1,2,beta
0.6656656656656657,1,2,beta
0.6659993326659993,1,2,beta
0.666332999666333,1,2,beta
0.6666666666666666,1,2,beta
0.6646646646646647,0,2,beta
0.6649983316649983,1,2,beta
0.665331998665332,1,2,beta
0.6656656656656657,1,2,beta
0.6636636636636637,1,2,beta
0.6641641641641642,1,2,beta
0.6646646646646647,1,2,beta
0.6626626626626626,0,2,beta
0.6629129129129129,1,2,beta
0.6631631631631631,1,2,beta
0.6634134134134134,1,2,beta
0.6636636636636637,1,2,beta
0.6616616616616616,1,2,beta
0.6621621621621621,1,2,beta
0.6626626626626626,1,2,beta
0.6606606606606606,0,2,beta
0.6609943276609943,1,2,beta
0.661327994661328,1,2,beta
0.6616616616616616,1,2,beta
0.6596596596596597,1,2,beta
0.6599933266599933,1,2,beta
0.660326993660327,1,2,beta
0.6606606606606606,1,2,beta
0.6586586586586587,0,2,beta
0.6589923256589924,1,2,beta
0.659325992659326,1,2,beta
0.6596596596596597,1,2,beta
0.6576576576576576,1,2,beta
0.6581581581581581,1,2,beta
0.6586586586586587,1,2,beta
0.6566566566566566,0,2,beta
0.6569903236569903,1,2,beta
0.6573239906573239,1,2,beta
0.6576576576576576,1,2,beta
0.6556556556556556,1,2,beta
0.6559893226559893,1,2,beta
0.656322989656323,1,2,beta
0.6566566566566566,1,2,beta
0.6546546546546547,0,2,beta
0.6549883216549883,1,2,beta
0.655321988655322,1,2,beta
0.6556556556556556,1,2,beta
0.6536536536536537,1,2,beta
0.6541541541541542,1,2,beta
0.6546546546546547,1,2,beta
0.6526526526526526,0,2,beta
0.6529863196529863,1,2,beta
0.65331998665332,1,2,beta
0.6536536536536537,1,2,beta
0.6516516516516516,1,2,beta
0.652152152152152,1,2,beta
0.6526526526526526,1,2,beta
0.6506506506506506,0,2,beta
0.6509843176509843,1,2,beta
0.651317984651318,1,2,beta
0.6516516516516516,1,2,beta
0.6496496496496497,1,2,beta
0.6501501501501501,1,2,beta
0.6506506506506506,1,2,beta
0.6486486486486487,0,2,beta
0.648898898898899,1,2,beta
0.6491491491491492,1,2,beta
0.6493993993993994,1,2,beta
0.6496496496496497,1,2,beta
0.6476476476476476,1,2,beta
0.6481481481481481,1,2,beta
0.6486486486486487,1,2,beta
0.6466466466466466,0,2,beta
0.6469803136469803,1,2,beta
0.6473139806473139,1,2,beta
0.6476476476476476,1,2,beta
0.6456456456456456,1,2,beta
0.6461461461461462,1,2,beta
0.6466466466466466,1,2,beta
0.6446446446446447,0,2,beta
0.6449783116449783,1,2,beta
0.645311978645312,1,2,beta
0.6456456456456456,1,2,beta
0.6436436436436437,1,2,beta
0.6441441441441442,1,2,beta
0.6446446446446447,1,2,beta
0.6426426426426426,0,2,beta
0.6429763096429763,1,2,beta
0.64330997664331,1,2,beta
0.6436436436436437,1,2,beta
0.6416416416416416,1,2,beta
0.6426426426426426,1,2,beta
0.6406406406406406,0,2,beta
0.6409743076409743,1,2,beta
0.641307974641308,1,2,beta
0.6416416416416416,1,2,beta
0.6396396396396397,1,2,beta
0.6401401401401401,1,2,beta
0.6406406406406406,1,2,beta
0.6386386386386387,0,2,beta
0.6389723056389723,1,2,beta
0.639305972639306,1,2,beta
0.6396396396396397,1,2,beta
0.6376376376376376,1,2,beta
0.6381381381381381,1,2,beta
0.6386386386386387,1,2,beta
0.6366366366366366,0,2,beta
0.6369703036369703,1,2,beta
0.6373039706373039,1,2,beta
0.6376376376376376,1,2,beta
0.6356356356356356,1,2,beta
0.6366366366366366,1,2,beta
0.6346346346346347,0,2,beta
0.6349683016349683,1,2,beta
0.635301968635302,1,2,beta
0.6356356356356356,1,2,beta
0.6336336336336337,1,2,beta
0.6341341341341342,1,2,beta
0.6346346346346347,1,2,beta
0.6326326326326326,0,2,beta
0.6331331331331331,1,2,beta
0.6336336336336337,1,2,beta
0.6316316316316316,1,2,beta
0.632132132132132,1,2,beta
0.6326326326326326,1,2,beta
0.6306306306306306,0,2,beta
0.6309642976309643,1,2,beta
0.631297964631298,1,2,beta
0.6316316316316316,1,2,beta
0.6296296296296297,1,2,beta
0.6306306306306306,1,2,beta
0.6286286286286287,0,2,beta
0.6289622956289623,1,2,beta
0.629295962629296,1,2,beta
0.6296296296296297,1,2,beta
0.6276276276276276,1,2,beta
0.6286286286286287,1,2,beta
0.6266266266266266,0,2,beta
0.6269602936269603,1,2,beta
0.6272939606272939,1,2,beta
0.6276276276276276,1,2,beta
0.6256256256256256,1,2,beta
0.6266266266266266,1,2,beta
0.6246246246246246,0,2,beta
0.6249582916249583,1,2,beta
0.625291958625292,1,2,beta
0.6256256256256256,1,2,beta
0.6236236236236237,1,2,beta
0.6246246246246246,1,2,beta
0.6226226226226226,0,2,beta
0.6231231231231231,1,2,beta
0.6236236236236237,1,2,beta
0.6216216216216216,1,2,beta
0.622122122122122,1,2,beta
0.6226226226226226,1,2,beta
0.6206206206206206,0,2,beta
0.6211211211211212,1,2,beta
0.6216216216216216,1,2,beta
0.6196196196196196,1,2,beta
0.6206206206206206,1,2,beta
0.6186186186186187,0,2,beta
0.6191191191191192,1,2,beta
0.6196196196196196,1,2,beta
0.6176176176176176,1,2,beta
0.6181181181181181,1,2,beta
0.6186186186186187,1,2,beta
0.6166166166166166,0,2,beta
0.617117117117117,1,2,beta
0.6176176176176176,1,2,beta
0.6156156156156156,1,2,beta
0.6166166166166166,1,2,beta
0.6146146146146146,0,2,beta
0.6151151151151151,1,2,beta
0.6156156156156156,1,2,beta
0.6136136136136137,1,2,beta
0.6146146146146146,1,2,beta
0.6126126126126126,0,2,beta
0.6131131131131131,1,2,beta
0.6136136136136137,1,2,beta
0.6116116116116116,1,2,beta
0.6126126126126126,1,2,beta
0.6106106106106106,0,2,beta
0.6111111111111112,1,2,beta
0.6116116116116116,1,2,beta
0.6096096096096096,1,2,beta
0.6106106106106106,1,2,beta
0.6086086086086087,0,2,beta
0.6091091091091092,1,2,beta
0.6096096096096096,1,2,beta
0.6076076076076076,1,2,beta
0.6086086086086087,1,2,beta
0.6066066066066066,0,2,beta
0.6076076076076076,1,2,beta
0.6056056056056056,1,2,beta
0.6066066066066066,1,2,beta
0.6046046046046046,0,2,beta
0.6051051051051051,1,2,beta
0.6056056056056056,1,2,beta
0.6036036036036035,1,2,beta
0.6046046046046046,1,2,beta
0.6026026026026026,0,2,beta
0.6036036036036035,1,2,beta
0.6016016016016016,1,2,beta
0.6026026026026026,1,2,beta
0.6006006006006006,0,2,beta
0.6011011011011012,1,2,beta
0.6016016016016016,1,2,beta
0.5995995995995996,1,2,beta
0.5985985985985985,0,2,beta
0.5990990990990991,1,2,beta
0.5995995995995996,1,2,beta
0.5975975975975976,1,2,beta
0.5965965965965966,0,2,beta
0.597097097097097,1,2,beta
0.5975975975975976,1,2,beta
0.5955955955955956,1,2,beta
0.5945945945945946,0,2,beta
0.5950950950950951,1,2,beta
0.5955955955955956,1,2,beta
0.5935935935935935,1,2,beta
0.5925925925925926,0,2,beta
0.5930930930930931,1,2,beta
0.5935935935935935,1,2,beta
0.5915915915915916,1,2,beta
0.5905905905905906,0,2,beta
0.5915915915915916,1,2,beta
0.5895895895895896,1,2,beta
0.5905905905905906,1,2,beta
0.5885885885885885,0,2,beta
0.5895895895895896,1,2,beta
0.5875875875875876,1,2,beta
0.5865865865865866,0,2,beta
0.5875875875875876,1,2,beta
0.5855855855855856,1,2,beta
0.5865865865865866,1,2,beta
0.5845845845845846,0,2,beta
0.5855855855855856,1,2,beta
0.5835835835835835,1,2,beta
0.5825825825825826,0,2,beta
0.5835835835835835,1,2,beta
0.5815815815815816,1,2,beta
0.5805805805805806,0,2,beta
0.5815815815815816,1,2,beta
0.5795795795795796,1,2,beta
0.5785785785785785,0,2,beta
0.5795795795795796,1,2,beta
0.5775775775775776,1,2,beta
0.5765765765765766,0,2,beta
0.5775775775775776,1,2,beta
0.5755755755755756,1,2,beta
0.5745745745745746,0,2,beta
0.5755755755755756,1,2,beta
0.5735735735735735,1,2,beta
0.5725725725725725,0,2,beta
0.5735735735735735,1,2,beta
0.5715715715715716,1,2,beta
0.5705705705705706,0,2,beta
0.5695695695695696,1,2,beta
0.5685685685685685,0,2,beta
0.5695695695695696,1,2,beta
0.5675675675675675,1,2,beta
0.5665665665665666,0,2,beta
0.5655655655655656,1,2,beta
0.5645645645645646,0,2,beta
0.5655655655655656,1,2,beta
0.5635635635635635,1,2,beta
0.5625625625625625,0,2,beta
0.5615615615615616,1,2,beta
0.5605605605605606,0,2,beta
0.5595595595595596,1,2,beta
0.5585585585585585,0,2,beta
0.5595595595595596,1,2,beta
0.5565565565565566,0,2,beta
0.5575575575575575,1,2,beta
0.5545545545545546,0,2,beta
0.5555555555555556,1,2,beta
0.5525525525525525,0,2,beta
0.5535535535535535,1,2,beta
0.5505505505505506,0,2,beta
0.5515515515515516,1,2,beta
0.5485485485485485,0,2,beta
0.5495495495495496,1,2,beta
0.5465465465465466,0,2,beta
0.5455455455455456,1,2,beta
0.5445445445445445,0,2,beta
0.5435435435435435,1,2,beta
0.5425425425425425,0,2,beta
0.5405405405405406,0,2,beta
0.5415415415415415,1,2,beta
0.5385385385385385,0,2,beta
0.5375375375375375,1,2,beta
0.5365365365365365,0,2,beta
0.5345345345345345,0,2,beta
0.5335335335335335,1,2,beta
0.5325325325325325,0,2,beta
0.5305305305305306,0,2,beta
0.5295295295295295,1,2,beta
0.5285285285285285,0,2,beta
0.5265265265265265,0,2,beta
0.5245245245245245,0,2,beta
0.5255255255255256,1,2,beta
0.5225225225225225,0,2,beta
0.5205205205205206,0,2,beta
0.5195195195195195,1,2,beta
0.5185185185185185,0,2,beta
0.5165165165165165,0,2,beta
0.5145145145145145,0,2,beta
0.5125125125125125,0,2,beta
0.5115115115115115,1,2,beta
0.5105105105105106,0,2,beta
0.5085085085085085,0,2,beta
0.5065065065065065,0,2,beta
0.5045045045045045,0,2,beta
0.5025025025025025,0,2,beta
0.5005005005005005,0,2,beta
0.5015015015015015,1,2,beta
0.4984984984984985,0,2,beta
0.4964964964964965,0,2,beta
0.4944944944944945,0,2,beta
0.4924924924924925,0,2,beta
0.4904904904904905,0,2,beta
0.48848848848848847,0,2,beta
0.48648648648648646,0,2,beta
